"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"created_time";"from.name";"status_type";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1371";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Mi permiso está sale imprimido la semana pasada fui a medellín a buscarlo y  no estaba entonces porque sale imprimido y en esa dirección no estaba como puedo saber si ya está ahí";"2022-02-02T10:16:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1372";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola mi hermano le salio impreso y fuimos a migración a retirarlo y q todavía no le a salido la verdad q no se q pasó";"2022-02-02T12:07:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1373";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola Nany el mio ya dice impreso y me sale dirección pero me queda un poco lejos y quiero asegurarme primero y no perder el viaje, será que me pueden dar el número de migración tunja ?";"2022-02-02T14:16:00+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1374";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"El mío dice en trámite, aún no aprobado. y mi cita fue en noviembre ...";"2022-02-02T14:17:02+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1375";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Buenas  días voices  una pregunta cm aria yo para sacar la visa aquí en Colombia";"2022-02-02T14:34:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1376";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola buen día mi ppt ya me lo entregaron pero donde dice DNI no esta mi número de cédula sino otro código de 6 digitos esta bien o debo ir a migracion para que me arreglen eso?";"2022-02-02T14:42:01+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1377";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola voces of Venezuela yo quisiera saber si todavía no he salido tengo que ir a migración Bucaramanga ? Porque tengo otro nuevo número de celular y estoy interesada por qué me lo aprueben gracias.";"2022-02-02T14:50:43+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1378";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Buenas tengo hijas gemelas de 12 años y hicimos el biometrico en septiembre 16 pero solo le entregaron el carnet a una sola niña y l otra y yo aun dice q estamos en proceso xq pasara esto";"2022-02-02T15:32:47+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1379";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Y cuando van ah decir para que sirve en realidad por que no puedes hacer nada com eso recibi mi permiso y no puedo inscribirme en el Runt";"2022-02-02T16:14:09+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1380";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Y tampoco puedo obtener nada ah mi nombre";"2022-02-02T16:14:27+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1381";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola mi grupo estrella mi esposo se metio unas puntillas trabajando se vio malo. No pudo ir a Bogotá a retirarlo como lograria saber donde se encuentra gracias";"2022-02-02T16:23:30+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1382";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Donde puedo ver si mi permiso ya está listo";"2022-02-02T18:49:34+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1383";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola voices, yo quisiera saber si después que ya tenga el permiso puedo viajar a Venezuela a traerme a mi hija sin pasaporte. O le tengo que sacar pasarte si o si para poder ingresarla ? O yo por ser la mamá y tener ese permiso la puede ingresar y luego la meto en ese permiso";"2022-02-02T19:06:01+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1384";"27";"2";"319662435565899_1010309323167870";"offcut";"";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1385";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Y en proceso de imprecion..?";"2022-02-02T21:01:37+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1386";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Buenas tardes quien me informa como puedo hacer para sacarme el carnet ya q perdí la cita me encuentro en riohacha";"2022-02-02T21:02:13+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1387";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Ya tengo 4 meses lo saqué y nada de rspuesta";"2022-02-02T21:04:59+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1388";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Tengo una duda tuve la cita 20 septiembre todavia no llegado en la pagina no me dise nada";"2022-02-03T00:48:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1389";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola! Gracias por la información, a mi , mi papá y a mis hijos nos sale aprobado incluso a mis 2 hijos menores de 7 años ya se lo dieron. Pero mi inquietud está en que la de mi esposo sale en trámite y el fue a la cita biometríca el 6 de septiembre. Ha el le urge deligenciar su documento ya que no tiene Pep y en su trabajo están a la espera de ese ppt 😔";"2022-02-03T22:03:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1390";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hice me biométrico en cali y aparece q está en cucuta";"2022-02-04T01:25:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1391";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Neilibeth Luquez";"2022-02-05T15:47:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1392";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola buenos días al todo el equipo, mi pregunta es ¿Dónde o cómo solicitar la constancia del PPT? Gracias";"2022-02-07T13:41:23+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1393";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"El mío dice impreso. Pero me busco en la opción de  consulta y nada. Dice q ese documento no está registrado...";"2022-02-09T15:13:05+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1394";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Buenas noches me llamo angélica  como hago yo me sale todo en proceso  y como hago yo para informarme";"2022-02-09T23:41:48+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1395";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Buenas tardes. Me dice impreso y retirar en Cúcuta! Pero estoy es en cali, como hago?";"2022-02-11T21:24:52+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1396";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Buenas tardes nani el de mi hijo sale requerido por documento de nacionalidad y domicilio que debo hacer en ese caso mi hijo tiene 5 años";"2022-02-12T20:42:23+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1397";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola cómo está bueno días si que tiene que tener el venezolano para sacar cosas a cuota";"2022-02-15T14:35:19+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1398";"27";"2";"319662435565899_1010309323167870";"data";"data.*";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"Hola @nani en el estado me sale impreso pero cuando voy a descargar la constancia me dice información incorrecta. Que hago ? :(";"2022-02-25T00:22:30+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1010309323167870/319662435565899_1010309323167870";"1399";"27";"2";"319662435565899_1010309323167870";"offcut";"";"fetched (200)";"2022-03-02 02:13:23.795211";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
